fecha,usuarios_diarios,tiempo_servicio_min,costo_servicio,capacidad_maxima_diaria,dia_semana,es_finde,demanda_predicha,mes,semana
2024-09-09,70.24431239402527,57.481009231736714,3882.0098730454715,74.82988697394065,0,0,67.86336658326061,9,37
2024-09-10,68.0649305211023,51.22388402427913,913.0017655403728,74.19801956241999,1,0,66.69863531256023,9,37
2024-09-11,62.961260068091974,52.20952554455469,3793.3399150883574,76.54146272820479,2,0,67.44611742315928,9,37
2024-09-12,65.0315318542675,40.471468357136,233.91811452878358,76.75915516030264,3,0,68.10395562487058,9,37
2024-09-13,68.53382229837325,34.88202449647503,670.7917913085168,75.42348959927328,4,0,67.82110640440153,9,37
2024-09-14,64.58466106876244,52.34542004615498,1189.0542919497266,73.4089577078551,5,1,64.7882083950761,9,37
2024-09-15,66.88763885629245,44.593186626639394,114.37914039737763,75.45375555174752,6,1,66.9645734856708,9,37
2024-09-16,67.54926810685868,58.488784323568815,1065.3932565787854,76.39180400540255,0,0,68.13123981623866,9,38
2024-09-17,64.14613905684384,48.01039517974142,4881.041130873969,74.52108843122588,1,0,66.65639284617689,9,38
2024-09-18,65.8809492878764,56.87421307990035,422.88078760011007,76.18335991977915,2,0,67.9921761089939,9,38
2024-09-19,59.517465319861856,37.055724912288696,272.8789995052542,75.984690150827,3,0,66.89603647739474,9,38
2024-09-20,63.95122471733142,61.09419151847095,2329.824985355702,76.57929149960108,4,0,67.39512642745701,9,38
2024-09-21,65.49486369721367,38.30753537028518,2494.854326342476,76.11958036841415,5,1,67.86891400246529,9,38
2024-09-22,63.5044336360703,44.52955031946061,225.2221430633505,75.02693105911844,6,1,66.65639284617689,9,38
2024-09-23,69.26482260786327,31.84199210142101,139.00105051086015,77.1965715016645,0,0,69.3787922987744,9,39
2024-09-24,51.13971724407873,30.57311893005258,253.12913906780793,57.84147042697303,1,0,50.15349841904707,9,39
2024-09-25,53.11991102660603,35.987895624739835,812.2077718293001,57.972695460490065,2,0,51.69527364670059,9,39
2024-09-26,54.26148115457218,42.34514332813423,2467.0916841456387,57.0667320409268,3,0,50.54539655278798,9,39
2024-09-27,56.88254657813223,47.82317058396191,1670.2415184960087,57.55671774880849,4,0,52.54569974105095,9,39
2024-09-28,51.12827569764112,36.0733179671884,651.6231611147214,57.115197285973096,5,1,49.2523264170921,9,39
2024-09-29,56.326327504309916,58.710039100258946,2150.5511656806793,57.827053940076574,6,1,52.524216516681385,9,39
2024-09-30,54.020466122039174,32.70492122793638,1506.4042692710875,59.71170848014234,0,0,53.448096262381476,9,40
2024-10-01,52.0369826979041,47.66421530070987,3284.1796610013866,56.62809885706864,1,0,49.275992722266,10,40
2024-10-02,54.92420694852654,58.669021525289395,3273.8585900840985,56.386438602123256,2,0,47.31061862244898,10,40
2024-10-03,54.39811939114694,51.7404086486364,3587.6876357659667,59.47117032749361,3,0,52.229035738249216,10,40
2024-10-04,52.79956624568241,29.496857046881892,676.0882394219716,57.790676322848135,4,0,51.71176234837249,10,40
2024-10-05,54.13960416998004,49.75425693591406,2340.8797032817165,57.330927261340086,5,1,50.54539655278798,10,40
2024-10-06,53.22937280627648,33.72727643025233,127.12998023461998,59.039904687396074,6,1,51.43572495204195,10,40
2024-10-07,54.2270346905025,43.30311335705843,340.77304363126325,57.39438446026313,0,0,50.54539655278798,10,41
2024-10-08,55.3242613490421,34.945705133482186,1081.5706090955216,59.82600971354694,1,0,53.448096262381476,10,41
2024-10-09,57.172033632290706,30.76906546979132,2595.1281901582624,58.67792587133927,2,0,52.928841194368445,10,41
2024-10-10,51.524369002346305,36.69620636481342,592.1455391731324,57.512088591854294,3,0,50.15349841904707,10,41
2024-10-11,58.266066749312536,46.84895609494534,1250.8090998192777,60.1573082132655,4,0,53.196194892827336,10,41
2024-10-12,50.095824400954996,48.126565029547756,1397.305708297284,57.39428507699666,5,1,49.10959603489432,10,41
2024-10-13,53.69642980992883,34.73111130944517,891.3926345902839,58.74209537200931,6,1,52.229035738249216,10,41
2024-10-14,55.17663441296915,44.89347409125833,642.0382973200958,58.299292580406494,0,0,51.97417978946851,10,42
2024-10-15,54.561983735470065,50.57335980324986,1597.5017744017748,59.3017412893988,1,0,52.229035738249216,10,42
2024-10-16,52.754600960358815,44.05921843401449,71.47499980307104,59.561511196726855,2,0,53.419682377042285,10,42
2024-10-17,53.58375549928545,33.013929291912945,1761.8922703869507,58.03200414906577,3,0,51.945970765865034,10,42
2024-10-18,53.01399813068233,36.97587491289,879.3535179305932,57.24658212965382,4,0,50.54539655278798,10,42
2024-10-19,52.82127048611158,57.198084760767856,3086.6471585050353,58.459972142939115,5,1,51.62813691288701,10,42
2024-10-20,55.699204194042046,52.85563958807606,2258.7961834837015,57.32228463024789,6,1,47.31061862244898,10,42
2024-10-21,54.71403097193009,33.426337993119766,1734.5501739084102,60.01338724752662,0,0,53.448096262381476,10,43
2024-10-22,52.61418080947869,55.453141058759606,4239.171566335913,58.13653533108274,1,0,51.597340781912166,10,43
2024-10-23,55.7991997508665,49.967246729784,1506.2658986365207,57.63467844868789,2,0,52.557420062982544,10,43
2024-10-24,54.614599041753216,44.456575228866235,1304.5903717400797,58.18468030586491,3,0,51.95769108779662,10,43
2024-10-25,55.62572423767792,53.287154217322836,1018.1111731288328,56.6528737104703,4,0,47.31061862244898,10,43
2024-10-26,55.259257683847224,42.106430227691895,3627.4807963061203,57.02838596148935,5,1,47.31061862244898,10,43
2024-10-27,52.34200997815586,54.74502278257914,1066.6111561302641,59.20041390794442,6,1,52.08850793079332,10,43
2024-10-28,52.87963791960606,39.50399298858269,765.8997969851371,57.34310572102861,0,0,50.54539655278798,10,44
2024-10-29,55.49458721024652,40.349030191606985,2416.1106768850314,56.953089017318064,1,0,47.31061862244898,10,44
2024-10-30,55.22074053086693,46.09150685192246,1753.3793381645016,58.53665275252729,2,0,52.229035738249216,10,44
2024-10-31,53.958196812071705,58.24608519249763,994.101716849883,59.185704154663,3,0,52.229035738249216,10,44
2024-11-01,54.23465476661757,31.92660976759185,1404.3912559895089,58.718953310665064,4,0,52.229035738249216,11,44
2024-11-02,56.55532979157685,38.657312405919654,1732.6325909279988,58.99604768580581,5,1,52.928841194368445,11,44
2024-11-03,52.81685722232834,49.628559134004206,2163.2449151306078,57.24320491143054,6,1,50.54539655278798,11,44
2024-11-04,55.094194762340074,49.59248830528218,1226.6263845728936,56.57818933325816,0,0,47.31061862244898,11,45
2024-11-05,53.59561469513221,36.22218331240912,760.475786856553,59.501333651955484,1,0,53.448096262381476,11,45
2024-11-06,53.56463759354556,45.88942415453417,2120.414041671565,57.677320161157866,2,0,51.945970765865034,11,45
2024-11-07,56.19755370397438,59.752270443423626,2238.2045765249645,57.74916698354495,3,0,52.60025722328661,11,45
2024-11-08,55.65083269797606,51.93567839314746,4729.748635002959,59.32819414184906,4,0,52.928841194368445,11,45
2024-11-09,55.62701927200128,44.271555094994156,910.2729968743337,58.55623000940066,5,1,52.928841194368445,11,45
2024-11-10,56.61095761430866,52.72167206404323,2301.826143920671,58.45588777208161,6,1,52.54569974105095,11,45
2024-11-11,54.04200768326552,40.87094822878277,1244.2003921507876,60.16500234490108,0,0,53.448096262381476,11,46
2024-11-12,55.36390594258993,36.47547973372023,1131.227017486295,57.356481769619855,1,0,47.31061862244898,11,46
2024-11-13,53.37946648681309,47.48937456122792,2561.8945677073725,58.927840128081236,2,0,51.40179176452951,11,46
2024-11-14,54.64833270497689,43.77787219110805,2257.351864924524,58.05701312489708,3,0,51.945970765865034,11,46
2024-11-15,53.73971389126463,,,58.26859227886326,4,0,51.945970765865034,11,46
2024-11-16,54.19399192998544,,,59.52846842641253,5,1,53.448096262381476,11,46
2024-11-17,55.19031405087383,,,58.50783575628962,6,1,52.229035738249216,11,46
2024-11-18,52.36355863353305,,,58.53829607904963,0,0,52.08850793079332,11,47
2024-11-19,58.18477455137092,,,59.0725073373098,1,0,52.561051469100036,11,47
2024-11-20,5.987965237000596,34.63903383418092,709.2922964504278,11.635047270457115,2,0,5.862572683818103,11,47
2024-11-21,5.571622774424536,51.15932980336425,3726.6764509629684,11.160790332660994,3,0,5.862572683818103,11,47
2024-11-22,10.316221747000135,55.9189366724001,626.7700077297217,10.955190805978967,4,0,6.38355316419757,11,47
2024-11-23,9.583325387925871,33.61593560694426,760.4192833956947,10.033643410623998,5,1,6.255678623984826,11,47
2024-11-24,9.24823963410431,36.593101257968385,471.22493553241725,14.056207129940322,6,1,7.648339976568879,11,47
2024-11-25,9.25669101852856,54.69045356068601,2322.492868968496,10.896791634278317,0,0,5.958885994159468,11,48
2024-11-26,7.975506454306171,45.32613302224212,1049.6782850186053,11.778746376414228,1,0,6.032098821957385,11,48
2024-11-27,6.205491257028337,33.7488864236147,905.884311061095,11.723186700111079,2,0,5.862572683818103,11,48
2024-11-28,8.151609116387453,41.9240270192069,419.21795292984336,12.307406697809101,3,0,6.032098821957385,11,48
2024-11-29,6.645676576975776,39.815097863557014,2852.726505268693,12.815737212539297,4,0,7.725146116080827,11,48
2024-11-30,9.950239466835502,58.47727697948096,2275.8559262139547,12.860473488359744,5,1,7.725146116080827,11,48
2024-12-01,7.705885236995723,53.04900922583689,1912.6113393689259,11.416922561431061,6,1,6.004931191899582,12,48
2024-12-02,6.349005606414977,36.29565630945724,3213.8749399344056,11.832878286213589,0,0,5.862572683818103,12,49
2024-12-03,7.357228316694013,48.59153870363644,1607.1851940865356,12.2825799504883,1,0,5.864696299129969,12,49
2024-12-04,8.82586290855125,54.4433708264761,2216.413971056041,11.751308873816454,2,0,5.986053624217272,12,49
2024-12-05,6.872550894392051,35.60600995134564,104.37204136115606,13.607345576019993,3,0,7.648339976568879,12,49
2024-12-06,6.355559208867137,50.719570647503716,2882.7810945530127,12.49097495163825,4,0,5.862572683818103,12,49
2024-12-07,8.487374422983825,43.754794181984366,534.4203887905716,12.734877786049818,5,1,7.725146116080827,12,49
2024-12-08,8.489933142217446,32.91807059211628,586.573340972357,12.662881268667412,6,1,7.725146116080827,12,49
2024-12-09,6.9861136492577405,49.696456368290036,219.88217084193437,13.173473857485325,0,0,7.725146116080827,12,50
2024-12-10,7.057923388763355,47.211017467202616,839.5309050670124,12.181021558703707,1,0,5.864696299129969,12,50
2024-12-11,8.464099874715272,55.90328688812961,4966.464241951704,10.703168052044154,2,0,6.004931191899582,12,50
2024-12-12,5.103831317005351,51.45508091319105,2161.3179895317157,12.399687951752641,3,0,5.940374472283082,12,50
2024-12-13,5.1850724512468895,59.39913611435207,855.8510871056747,11.34864310620817,4,0,5.940374472283082,12,50
2024-12-14,6.563111557495128,43.962365297575154,362.147393279607,11.471383318250243,5,1,5.864696299129969,12,50
2024-12-15,7.573105696576306,59.103301882016524,1932.3971147840784,12.586364018755093,6,1,7.725146116080827,12,50
2024-12-16,8.621815131196009,55.11422764866204,1275.868247439131,13.238283071433635,0,0,7.725146116080827,12,51
2024-12-17,10.950712433899104,60.150301761461876,4689.567399178041,12.021271576736062,1,0,6.460720794255375,12,51
2024-12-18,9.71531924640404,35.63638778778614,1556.7267726115779,12.308833012598964,2,0,6.460720794255375,12,51
2024-12-19,7.680122940073145,48.94305437627893,3907.4320823595535,13.702214944635237,3,0,7.648339976568879,12,51
2024-12-20,7.961967584194622,,,12.240753179488568,4,0,6.032098821957385,12,51
2024-12-21,72.99494127072438,58.28983160734337,226.16945795132565,81.60168311418039,5,1,72.85966793351358,12,51
2024-12-22,74.96297372801521,56.651814577894285,1935.7778927089648,79.56550964563155,6,1,73.33420167333686,12,51
2024-12-23,74.42268272215972,40.74326409402271,338.8425075457511,77.23923724084418,0,0,70.68450409093386,12,52
2024-12-24,75.64543712067618,38.17086543812794,510.8199370292968,79.75334162110454,1,0,73.33420167333686,12,52
2024-12-25,73.34553811289535,40.81601666364732,664.0988881745079,79.38115838488278,2,0,71.98234500944179,12,52
2024-12-26,76.03869302848234,52.018433933065396,654.951477181849,80.28975275408274,3,0,73.33420167333686,12,52
2024-12-27,78.06547782600515,40.34758170536167,1242.517294290365,79.67318135126996,4,0,73.33420167333686,12,52
2024-12-28,74.78247970308628,42.46024031969064,1640.612003860779,78.86154401601623,5,1,71.98234500944179,12,52
2024-12-29,75.80342344419789,52.221695274597685,3521.424170994571,77.77570176371063,6,1,71.95897730793115,12,52
2024-12-30,76.38028798342222,40.19584525509768,1739.5117595158044,78.79097674271398,0,0,71.98234500944179,12,1
2024-12-31,74.19755905622833,40.02162722238497,293.5299657733946,78.1494795457907,1,0,69.82633561764787,12,1
